Wall time,Step,Value
1722602717.57262,57,0.018658317625522614
1722602771.8864982,58,0.04851663485169411
1722602826.0775938,59,0.10767236351966858
1722602880.2741473,60,0.03706454113125801
1722602934.446316,61,0.09862592816352844
1722602988.4339402,62,0.08617568016052246
1722603042.5588434,63,0.040654510259628296
1722603096.5680192,64,0.08243197947740555
1722603150.7640705,65,0.04004066437482834
1722603204.9223974,66,0.04686732590198517
1722603259.3162985,67,0.0904606431722641
1722603313.510769,68,0.060075946152210236
1722603367.8419626,69,0.022120606154203415
1722603422.1670673,70,1.488258957862854
1722603476.4566586,71,0.030078299343585968
1722603530.4565105,72,0.023652054369449615
1722603584.6438687,73,0.028202353045344353
1722603638.7711093,74,0.05376756563782692
1722603692.9358795,75,0.004599298350512981
1722603747.2562032,76,0.06958875060081482
1722603801.7323077,77,0.6919021010398865
1722603855.8857358,78,0.04603726789355278
1722603910.1300986,79,0.07227496057748795
1722603964.2883801,80,0.06666994839906693
1722604018.8978062,81,0.0418316088616848
1722604073.232157,82,0.20436866581439972
1722604127.4354897,83,0.08874024450778961
1722604181.603015,84,0.025779616087675095
1722604236.0462656,85,0.09213157743215561
1722604290.4141283,86,0.10364790260791779
1722604344.563272,87,0.14757278561592102
1722604398.7411945,88,0.0020503795240074396
1722604452.8910878,89,0.11398717761039734
1722604507.061234,90,0.04163450002670288
1722604561.3461778,91,0.049627624452114105
1722604615.442499,92,0.03549569472670555
1722604669.6765265,93,0.08765486627817154
1722604723.651597,94,0.03212125599384308
1722604777.8170147,95,0.013281378895044327
1722604832.2310898,96,0.01891569420695305
1722604886.3585756,97,0.05636563152074814
1722604940.594834,98,0.01848975569009781
1722604994.9657571,99,0.22108957171440125
1722605049.097733,100,0.34727582335472107
1722605103.3032072,101,0.07689499855041504
1722605157.4671898,102,0.05939769744873047
1722605211.6926677,103,0.11586633324623108
1722605265.8312223,104,0.042275067418813705
1722605320.0678282,105,0.015106050297617912
1722605374.2561183,106,0.05185513570904732
1722605428.603755,107,0.03965579345822334
1722605482.9365566,108,0.07769397646188736
1722605537.1396823,109,0.040120504796504974
1722605591.3184285,110,0.06399712711572647
1722605645.53037,111,0.1711188107728958
1722605699.5823762,112,0.04829099401831627
1722605753.7087483,113,0.003416263498365879
1722605808.0521681,114,0.058178335428237915
1722605862.247717,115,0.03920407593250275
1722605916.4667525,116,0.11359809339046478
1722605970.7972836,117,0.09454226493835449
1722606025.1382923,118,0.08203069120645523
1722606079.3988614,119,0.024424076080322266
1722606134.7611964,120,0.04425901919603348
1722606188.9891,121,0.02934088185429573
1722606243.1019344,122,0.07139363139867783
1722606297.5329225,123,0.0502728596329689
1722606351.7505374,124,0.02000979334115982
1722606405.8873823,125,0.03280865401029587
1722606460.128719,126,0.7580839395523071
1722606514.2654402,127,0.0484926700592041
1722606568.376868,128,0.05945748835802078
1722606622.5915544,129,0.06382083147764206
1722606676.7904463,130,0.018664119765162468
1722606731.2335515,131,0.09592491388320923
1722606785.3626442,132,0.014960179105401039
1722606840.7746973,133,0.07232982665300369
1722606903.5929813,134,0.029389869421720505
1722606960.0933955,135,0.03325074911117554
1722607014.2670414,136,0.06871397793292999
1722607068.267124,137,0.10626586526632309
1722607122.440529,138,0.05071064457297325
1722607176.7946954,139,0.028925955295562744
1722607231.0657017,140,0.0680796280503273
1722607285.377793,141,0.03722641244530678
1722607339.5441885,142,0.019560087472200394
1722607393.7596428,143,0.050993505865335464
1722607447.905656,144,0.01610787957906723
1722607502.0933144,145,0.09474559128284454
1722607556.1072488,146,0.014045452699065208
1722607610.9066038,147,0.04266548529267311
1722607665.2549024,148,0.03584921360015869
1722607719.440776,149,0.04296731948852539
